Hash,From,To,Amount
0xad22f5bb2ba49a19bd55e2a4a15b9f92ac3883c98580e1fd073647a6df0a1342,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,83.20557871583252
0xac28938e3e797b731ee59286d6ffc4a0e39863bccd6bfc8a7c5151e6b56cd55d,0xD7707971b99aF70adC2F92DB00b929767e821bC4,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,29.05845817
0xe5362f2cfa35c35555e34368b47d1bdce270fb27f49ffee1072de12e32ac41c1,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x38B762FC4d538efD9adDEfd4F6dae8472ffD9B74,910.74
0x255f13939edc7547ab4874479abca308070f0544a7e4d45f0308b45384683a89,0x38B762FC4d538efD9adDEfd4F6dae8472ffD9B74,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,910.7
0xc1a4e7288bcdde32a07627f31d6b2628167d788c1dc43dd49a9b82b4e90c164c,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x93FFb15d1fA91E0c320d058F00EE97F9E3C50096,310.34164294721734
0xc1a4e7288bcdde32a07627f31d6b2628167d788c1dc43dd49a9b82b4e90c164c,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,0x93FFb15d1fA91E0c320d058F00EE97F9E3C50096,203.55795436642606
0x545442243a3b2790d914684cfe7831d5b1928b9caed48eba07e40b138c29d03e,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x52F065344b1298C5fc8b01217A2EfC3ef7Dd3AF6,275.9493456313506
0x545442243a3b2790d914684cfe7831d5b1928b9caed48eba07e40b138c29d03e,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,0x52F065344b1298C5fc8b01217A2EfC3ef7Dd3AF6,232.91298899639364
0x19fe858874cd791eec7423768a7ef1f0c8b4e5b24d2d40ac63348e870d9ca5fd,0x93FFb15d1fA91E0c320d058F00EE97F9E3C50096,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,310.3416418477057
0x19fe858874cd791eec7423768a7ef1f0c8b4e5b24d2d40ac63348e870d9ca5fd,0x93FFb15d1fA91E0c320d058F00EE97F9E3C50096,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,203.55795326691444
0x8c558ea12ad4b1a32d71cb2d0e0166b98bb1a63e6535a944eee8d266534617bd,0xa695293E700312b75D05F93989bac5c2f55BeA06,0xd9a355a68945E75698c9A9e0b171ee7D9a5e5773,2148
0x48cefefcd4e9794ecea7db776e476424444afa5752a16e98946e631d57b94cfd,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x277B131204151446ce78C1571922B0Edf5054F16,9.810403978258838
0x1c101df53f53462a4fc57a7f1593de838482c686acb4ec77a20460ae6faee0ed,0xa695293E700312b75D05F93989bac5c2f55BeA06,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,2000
0xdad2bba0d4ddd04d91ceb9a4c6e64b16e04710c57bf660004b00305639d2832b,0xa695293E700312b75D05F93989bac5c2f55BeA06,0xd9a355a68945E75698c9A9e0b171ee7D9a5e5773,2077.701818181818
0xeee3a8538f5b6a7e42db80e2a5254c21befb55f18481aaa0cfd143f74002b183,0x52F065344b1298C5fc8b01217A2EfC3ef7Dd3AF6,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,508.86233462774425
0x6026ae73e980ba4af4624f48a4c1a202931ad807d72c7a26fcae54755a0c107d,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,181.47353654535914
0x419ab4a05ea3e30c1ac39cba1608b28772e68783d3798611d6e2faba3769cd93,0x103dff9B9Da5A28D67f86c0f13dAEBB4A8677c1e,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,290.8536187784981
0x8422765ef8b34b41fb2a3e9ff0ce2479b184eed193b3c1478725477837d5c8a9,0x103dff9B9Da5A28D67f86c0f13dAEBB4A8677c1e,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,290.8536187784981
0xf9b13f3d8c0002f06f1f623f5068fe5eabf96acd9b3307330baf33cfed10e689,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,196.86111051661916
0x8b7ca818d7120d07575a13777af349f53b5afcf52af98c276918b39c9a81cdc2,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,72.69537125517755
0x33aa1230ef42fe6d975d6390b4980e363d3a63056a884e247f7e505fa9a1a212,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x175c073f58fE1c2FCB4cDfAC544C47c9755EE4D6,376.3608573862511
0xa863d54f1a61cca3028af0c559037ba0f55e7f647a652a3f9878822a59cc58d5,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,72.69537015566591
0xa863d54f1a61cca3028af0c559037ba0f55e7f647a652a3f9878822a59cc58d5,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,176.45343913181762
0xbed6af94505b1c4f535e3a4c81851817c058161f0c12cb558d5187ebb1f94087,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0xcAd40f28A64628c3e2A273d701687bE1537d9730,89.31241853379242
0x7a5d39b86e31c6b8f98f3a2857529a41b7fe810ce01e845b396af912765a69e4,0xA9D1e08C7793af67e9d92fe308d5697FB81d3E43,0x6eF234F4E8a84142B5BE5D76ad210AF3172c0a2a,113.49516739
0xff14274c4aed9b217bdeaf5991521a61929ba4447df885286f289b812799133a,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x1ef78549537B3516e95462A3dB80333F33b521Ad,1741.3836606
0x6314f75e2ddbb2803c99b1a31a0cd9bb23ac01981717f8501164805595105d9c,0x1ef78549537B3516e95462A3dB80333F33b521Ad,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,1741.3836606
0xe5c32188a2a00821e4fc40bf20318c1cc8e81155336bc766f73c9edef4298506,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,301.07362842941774
0xd4b233dcd0f13beb1133edf9ff49ff83c9854ed7ab340780276f216d7a5cb697,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,301.07362842941774
0x01123f363907e8ff2d08eef1ddfd84cf97b9d21dfd504f4a7e4a54adc46fcc2a,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,148.14419230518988
0xc6d64e209fbda22c4ca0ed19394d41782a56edd86316641ca056cddc3f2b43d4,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,279.6320311057228
0xa7f8cc7ac4a8248395b560d6a8861a7f07e406f5b7e63afe07b43e5b11c279cd,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,279.6320311057228
0x6f44468e55e13036238eb37ed66deb44de9e8e8e4592134e7f4b59bd49b0b225,0xA9D1e08C7793af67e9d92fe308d5697FB81d3E43,0x7B4fE18f73B1F4179705fa1cC1Fb303f519B166d,8.78593621
0x02067b42148cc9437e890fb6fc0b91acd46deaa81a50e48d4b109ebe29521441,0xb8bA36E591FAceE901FfD3d5D82dF491551AD7eF,0x12a90D4afd40894Ed6dE3D043851c04732da1A18,594.854644
0x9b0754a61c00bb96454e474ae29d3eba3ef7eb6dbe1b6808660323dffcde4d51,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,297.9015924686992
0x9b0754a61c00bb96454e474ae29d3eba3ef7eb6dbe1b6808660323dffcde4d51,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,198.8066149781083
0x596d5751f1f7e34e45405e0d1bc3422b40ca599ee042ba233abcc7b450eedc75,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x52F065344b1298C5fc8b01217A2EfC3ef7Dd3AF6,476.443851544183
0x596d5751f1f7e34e45405e0d1bc3422b40ca599ee042ba233abcc7b450eedc75,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,0x52F065344b1298C5fc8b01217A2EfC3ef7Dd3AF6,412.20225020418695
0x840b88edadee25561405d812c03b20ca509c995300d89bc9712704bbada224f1,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,297.9015913691876
0x840b88edadee25561405d812c03b20ca509c995300d89bc9712704bbada224f1,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,198.8066138785967
0x841bd08499df936b0c0a1ac68941799c19022b0da248ea3c39946815a8d540f3,0xd9a355a68945E75698c9A9e0b171ee7D9a5e5773,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,367.3949615724681
0x841bd08499df936b0c0a1ac68941799c19022b0da248ea3c39946815a8d540f3,0xd9a355a68945E75698c9A9e0b171ee7D9a5e5773,0x95C4F5b83aA70810D4f142d58e5F7242Bd891CB0,7.98330515168556
0xdef88c4e88f22824f7f47b9fd3cb8a1108794620ecdcda394dea33c50dd9e022,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x80C1969588bD9a017190ff4ed669e4e4b70e7768,510.53
0xb1e4c2b3c2162bec31300a24a4217407347e3f400dc3dae4955d3af5cb1ddbfc,0x80C1969588bD9a017190ff4ed669e4e4b70e7768,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,510.53
0x1523f0864b41763f1badee8ab54d69626c6912c5a4a8f5e50013d70e1e36f21c,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,304.97358192745395
0xa97406aec73aea2d8e22aa7ec84f42eabe3881339803bf27fd0193b9d4a63012,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x63756A3C3BF677BAAB9D9e06457402ED05BE8570,390.1655
0xf9f676be452f0a48215c11333877dc98126632729c2c859642e01185c83e1a3c,0x63756A3C3BF677BAAB9D9e06457402ED05BE8570,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,389.30354908588777
0xf0a6dc1b1920b4914a4338bf7d3fa0e665bcdbccec43142e5d11ab505d27203c,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,151.34660568299444
0x80cee5071d2c5f5a9ae5afaf024731cc84c906a8c1d046d291a5d55bd4beec33,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,352.6715192915787
0xf1d586077b077dbe059cb4088166a0f59c4fd9eb1ff88ceebc05bb20c2e5f04a,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,352.6715192915787
0x21382bd164e0ad342e98d6a59c9fc4091fc5d916d2c0ae9f5ac0eaccc0667fa8,0xb8bA36E591FAceE901FfD3d5D82dF491551AD7eF,0x12a90D4afd40894Ed6dE3D043851c04732da1A18,285
0x0be18c48d52fba56a5c64ee0455b997ee413773b19742e74eff778a5a05d3bf1,0xb8bA36E591FAceE901FfD3d5D82dF491551AD7eF,0x12a90D4afd40894Ed6dE3D043851c04732da1A18,253.868791
0xaea507f7452b72de75cc32d63cb0f70f1b50601f5e26896186a43730a5d5bdff,0xb8bA36E591FAceE901FfD3d5D82dF491551AD7eF,0x12a90D4afd40894Ed6dE3D043851c04732da1A18,488.25
0x44ccab07917082237458759201fcb33fba562a2e7cf4600e2ee6ebcf92a38c86,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,106.12566715545105
0x749c64418b433e7020b0e23cb59ead16d60d300cf4d9dccc7f15cefa3d689bc9,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x1ef78549537B3516e95462A3dB80333F33b521Ad,1489.52
0x7f95fcf3f0d6a6105782cd816eba0004e29893562bed77f99c205f830b2875fc,0x1ef78549537B3516e95462A3dB80333F33b521Ad,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,1489.52
0x23dcf2325a0b3b3b8b301a26c6aa1fdb6dde3708e62b794d8289f11c1ad7bfff,0xa695293E700312b75D05F93989bac5c2f55BeA06,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,1800
0xfb71595c7e05074eebddce9ea0b4b256c7d4c6a5b1b1d295f064636322389fa4,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0xace7C2c094f2e82af0E958106e99f98507937165,452.904074
0x362fac6eaf212abc350024fa9acde69bd943fda380a6fce74f06f9fed043946c,0xace7C2c094f2e82af0E958106e99f98507937165,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,452.904074
0x2a294fd26b921711fbcd3496e66afb8d75259d877c2dcfa34c4a98c853c4fad1,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x1ef78549537B3516e95462A3dB80333F33b521Ad,422.23
0x024a07e954d6b2bd98d5ddccde7efc9ac90253f2f194fdfa177aa722d18537ed,0x1ef78549537B3516e95462A3dB80333F33b521Ad,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,422.23
0x48803b8cf35e053a1a43bd47b9912f3b2f5946a75b369f55f0a5cf576589122e,0xb8bA36E591FAceE901FfD3d5D82dF491551AD7eF,0x982a8312A783436a07D29eB5F333eA515B49F8bA,2631.366041
0xf723652dc4d39cd5f8d754b24bc75e40cb0fe9ca6e1d2bcf2073a7ad8db3ab73,0xA9D1e08C7793af67e9d92fe308d5697FB81d3E43,0xb6D609dDf96b18B6f9DD45623efAF0f800939035,29907.167657031543
0x0b1ec89a3bc1d05ab5f85db78191e78f874686d34f367a655243b4fa2f3b3c39,0x63756A3C3BF677BAAB9D9e06457402ED05BE8570,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,362.8
0xdcee054125e7289f10a1c0d8855aed8f10d8812e4558709f8548e218d65d8082,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,398.534459788787
0xd4011227c8d466fb83e2035ad5cfdf5e5a7b020941c6b44750190f6ea3e5ae87,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,398.534459788787
0xf95713f2ada65bfa90833b34765933666d846015add96b167d92cf21e21b1f62,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x63756A3C3BF677BAAB9D9e06457402ED05BE8570,365.059773
0x20a9755c6608063141a9ec722123d0120924b72618c74b364218a404d3a038b8,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x1ef78549537B3516e95462A3dB80333F33b521Ad,655.73
0x6e8c8379229d3afb51b3745dfe24d2f198c5ec66b3702c3c03057accad1663ec,0x1ef78549537B3516e95462A3dB80333F33b521Ad,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,655.73
0x6dde3568d8aff66e7bd09ab6fa845e0ab38363f62a0ce6ed9fc1733a55cfd346,0xb8bA36E591FAceE901FfD3d5D82dF491551AD7eF,0x915d23273ce84F9e108a55F5399917146417C6DB,1434.14538
0x767ee7c1ec0fe214028bbcf3e206380e1c3e954b8ca69134fc3fdd2b1e50b665,0xA9D1e08C7793af67e9d92fe308d5697FB81d3E43,0x10090B47d756e26bF14a8d9457aa2f62c0b5696e,50.63973138
0xba2536be0938eaf65c704ebed0f604a81ff9aa3fe1f47dd4ce1db937f23a675e,0xebc18d25d8122da21F73A6BcB78971671f21F6Ff,0x5DBcebdFbf38b1E599Cf8BEafacA30721562B115,582.81062233
0xadfe0139cd016004b58c35a4c17e8cd820910055151c64cd27307d93aa189fc0,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,273.09
0xca0825c171b1c31f2d18eaa1f0635143f459411bd74cd0bc8fd1feeb52159f7d,0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,273.09
0xbb9e5969ecf453baad06afef9a6367f0da8d1f24c8e601507f09576b4895a00c,0xA9D1e08C7793af67e9d92fe308d5697FB81d3E43,0xdadBD75F740FE6f3Ad0a248407660dd6233F6Ed0,4.62108109
0x5a33974a52db61f949a2084a3213f7648d8c140f42a94c39b7d2a58bf4112fdc,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x1ef78549537B3516e95462A3dB80333F33b521Ad,1613.94
0x56702706e28d1d4a344247d4db21f8cd0e57121a6efb17d833e1b07b2db2d396,0x1ef78549537B3516e95462A3dB80333F33b521Ad,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,1613.94
0x88b19a0b9eb745ef777082b4d0ef712ab789af82642f9898afcf93267f66ed9c,0xA9D1e08C7793af67e9d92fe308d5697FB81d3E43,0x4AC64c5b142e74c29E30D7B98E6DFba82eD07119,203.20965738
0x86dbe805bd126d36591f5f8127ec0b7086eb5df93e6b762c5899f567fb2471d3,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x1ef78549537B3516e95462A3dB80333F33b521Ad,794.98
0x30e8b5021de7272de1bb6b525c62913d2cdb908802e6f060a7b70f8a7f10e4f9,0x1ef78549537B3516e95462A3dB80333F33b521Ad,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,794.98
0x1b2d055db41e3b58aeda8a937c103f3e0244383c263957a2ac25143b62ccb019,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0xd6Bc06C00187a8465a3Dbd8CE42F577c93930FeB,262.2714022696947
0xe5a3b7006c234cc048372946e5f45fd8f5688d821d3b3ecffaa0b0f30456d7d8,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x00a5220088F3350f63f6DeA37a85Bb021567EB53,338.90849606351776
0x394b9f142bfa1fc84188b02e6554ecaa7eb681cb297c4353477910c516204cdb,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0xcB83cA9633Ad057Bd88A48a5B6e8108D97Ad4472,360.785615
0x8411e7e62e20979cfe594f1193a13c3e8fc93bff1619d56ac4c242fde1178b2b,0xcB83cA9633Ad057Bd88A48a5B6e8108D97Ad4472,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,360.785615
0x269baad53b2b8bff23f97fe7adc888164abbf40c03095512e39a49c36817baaf,0x5f65f7b609678448494De4C87521CdF6cEf1e932,0x307295E747CAE3840BAe244dbCe28Eae8c9414a1,107.84121397522796
0x199bf7cdcf623b97c1a592e295c824c322fa8ebf61b7c28aa8df05d9e0fc0ae0,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,321.0200454706459
0xa8e31a44ee0e862937211fa566c5fe00f273cc6633c83ad4000e9964590d4919,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,321.0200454706459
0x4815f52241c8168c5697e8e87eadcfdd8d2dbd5a715a59dd62f2b932bd93fd13,0x8a754C7a1a94CBac4998991F6bc09E0cDA5bdd83,0x640223C1f7ce2a9B77b97F6022bA40f54529727D,10
0x72ade47d1d32e6cf591405ee8d7acc3d2d81f7276ea85caaded195a86de26967,0x4eAf58d2Cb059B4a6D82C2155EE9aF5F482CBd60,0x74de5d4FCbf63E00296fd95d33236B9794016631,177.02726316839406
0x72ade47d1d32e6cf591405ee8d7acc3d2d81f7276ea85caaded195a86de26967,0x74de5d4FCbf63E00296fd95d33236B9794016631,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,177.02726316839406
0x16c3d2925fbc62eecad4fd17a74a62f048ce6a3f5acd8a7d486e1f9f5f7b9e77,0x8a754C7a1a94CBac4998991F6bc09E0cDA5bdd83,0x640223C1f7ce2a9B77b97F6022bA40f54529727D,25
0x1bb1fd2b7a38988a7c99a8da55462903a23daa37c2f10381e5044c6248d530f0,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,250.4165646674366
0xcc3dd9b375005a37ea33c9527036ebe55b9c2488bc68ff3f0f8ae10aa5a74a8f,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,250.4165646674366
0x501be002db5756a5e4acdb9f1e1aa14214aca41024c508ac6cb9c140964062cb,0x63756A3C3BF677BAAB9D9e06457402ED05BE8570,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,180.08
0xa6ff0d79ba93e364a36615913da8ae3125c445989c227c9f3879160ba5a864c3,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x63756A3C3BF677BAAB9D9e06457402ED05BE8570,179.902934
0xf7413af09f1e6598edc4d65329e0fd89d1a0a69227e1306284001f3c82b9b357,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,409.330559173223
0x677d0c86f970168e45a68b79ad9690f0a2623ee8013ccada9a4d8149ed84166e,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,146.27470148057537
0xe4c66945a0e0855f1e416d1a42398cb9747881fcf0b410179f18831fdf460c03,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,409.330559173223
0xca6fdd2decff428e64180fa74fa450bdffe5fc97a4afd8f140581c649f3a582f,0xA7181c2eB8778EC95Ec8d6DDc20B3b1e71F3DD00,0x74de5d4FCbf63E00296fd95d33236B9794016631,232
0xca6fdd2decff428e64180fa74fa450bdffe5fc97a4afd8f140581c649f3a582f,0x74de5d4FCbf63E00296fd95d33236B9794016631,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,232
0x11d2d9178fc2eeaf48f51dc7bf09c5663bd6e8fda4865548b2794452cc9b0e19,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0xc000000BE68420c4Be47ee7004d0C69dfe57fd34,988.137197
0xb591b9b1d97a2e1c2aaa9104178c8f38f53b36cbd688b964835a8471eb4f2e84,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x38B762FC4d538efD9adDEfd4F6dae8472ffD9B74,634.94
0x094fc99fad7b4244a8c81f038e0bd6f04925b761f68c07c0f531e6e78b5094a0,0xc000000BE68420c4Be47ee7004d0C69dfe57fd34,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,988.137197
0xd0109f39e3244f78a55d1f8c1b6436cc229865952c47225f777caac1eead72b2,0x38B762FC4d538efD9adDEfd4F6dae8472ffD9B74,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,635
0x720d7f3f68bd5ed7cac7e37490362bc2006dd84ca2c11a25eda7cf23f0438a0a,0xb8bA36E591FAceE901FfD3d5D82dF491551AD7eF,0x12a90D4afd40894Ed6dE3D043851c04732da1A18,1058.426553
0x9dac9bd41204dc80cec0401c558a83e4f0463ddab4f8088e66d9e6bcc533c908,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x52F065344b1298C5fc8b01217A2EfC3ef7Dd3AF6,122.16781795330743
0x83a8c218f1fe0309bd6d1c1fbdca684d7661bbfa76a0e64e3a7e06e61bbe2778,0x63756A3C3BF677BAAB9D9e06457402ED05BE8570,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,352.67
0xa4554c2b252917dba3e7732fef0e7316bcd9638ad5db162689c5a8357fbb9c71,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,140.58109443986842
0x18dc99b1164cadf17b3f0bc37ee27bfb7994176e8e18a9fce2a97bb24412fe5d,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x63756A3C3BF677BAAB9D9e06457402ED05BE8570,355.847603
0x34e0296987b8a93aa4db97bb6811200581b981718176cc6852687cfa88fac473,0xAE6f9c150daB9bc7Cea2F0A9A5cF75A7678193e4,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,429.26232291
0xf353c6f4ea59598d61114fc4181bede9540a028af15e8b2668aedbbef5db054d,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,175.06695248392606
0x1ff9346ff939fafe162deaf7c6b67f3261e3fc049b0830c108fd0549ebd064fc,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,591.6017127648508
0xffc5e054d2c847c24b2f89ae7f71b0a3a89b12cb767d0690108e6cd5b5776fd6,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,0x53FacEe52e897740B140F5304E9Cd9DC6238d735,205.17367969586167
0xffc5e054d2c847c24b2f89ae7f71b0a3a89b12cb767d0690108e6cd5b5776fd6,0x53FacEe52e897740B140F5304E9Cd9DC6238d735,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,205.17367969586167
0xb5812a8c2b70724be504ae7507c2523ade9fe6532e94c16811af303bbb002bf5,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,591.6017127648508
0x9f5bcbdb3f2bbb1d2113bb50ed1ed454e67941a2df1491673a73f17bd43751ff,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x38B762FC4d538efD9adDEfd4F6dae8472ffD9B74,1356.75
0x397e3d52812a0b6ef28398e0369d9db502d374817afc7ff158c86a3c154d9d6b,0x38B762FC4d538efD9adDEfd4F6dae8472ffD9B74,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,1356.7
0xe57bc492077d80b8c46519bab5afd81429a1b50e125661e4b6b7662ceaeefdd6,0xb8bA36E591FAceE901FfD3d5D82dF491551AD7eF,0x12a90D4afd40894Ed6dE3D043851c04732da1A18,270
0x0e4e885a03c30588ca4a6479e8132479b8f78d5a9d05dd1ff908f9adbafb8272,0xb8bA36E591FAceE901FfD3d5D82dF491551AD7eF,0x12a90D4afd40894Ed6dE3D043851c04732da1A18,1295.491171
0x84cd5ce4799fadf00df0a85e0de05e25963fd3646c3a8bdd71ba642aafcf7adb,0xb8bA36E591FAceE901FfD3d5D82dF491551AD7eF,0x12a90D4afd40894Ed6dE3D043851c04732da1A18,1506.148328
0xcf9029a93f898c779313f43eaf815a872f3cb29b634ec07f0ffcca746a011c5f,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x38B762FC4d538efD9adDEfd4F6dae8472ffD9B74,995.13
0x7a921683a05f5c016ab222f6784c4a8dbff73e9d814bdcc50d776986d393a28c,0x38B762FC4d538efD9adDEfd4F6dae8472ffD9B74,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,995
